id,usuario,fecha,texto,texto_limpio,categoria,puntuacion
435,,2026-06-17,"2,04482E+18 Mario Colán Calla, onanista. 16/04/2026 11:42 0 0 0 0 0 79 Artista Visual, Docente y Político. VERDADERO 02/04/2010 21:53 Barranco, Peru 2737 1682 6912 1406 15355 FALSO VERDADERO",2 04482e 18 mario colán calla onanista 16 04 2026 11 42 0 0 0 0 0 79 artista visual docente y político verdadero 02 04 2010 21 53 barranco peru 2737 1682 6912 1406 15355 falso verdadero,negativo,-1.0526
436,,2026-06-17,"2,04526E+18 ASG Eres un convenido ahora eres ultraderecha rancia,FASCISTA ñ,y ladrona,hasta ayer hacías negocios con los chinos comunistas hipócrita!!!!! 17/04/2026 17:11 0 0 0 0 0 49 FALSO 27/09/2022 18:02 45 270 3530 0 5647 FALSO FALSO",2 04526e 18 asg eres un convenido ahora eres ultraderecha rancia fascista ñ y ladrona hasta ayer hacías negocios con los chinos comunistas hipócrita 17 04 2026 17 11 0 0 0 0 0 49 falso 27 09 2022 18 02 45 270 3530 0 5647 falso falso,negativo,-1.0417
444,,2026-06-17,"asqueado de la corrupción e hipocresía de los políticos."" FALSO 13/07/2017 0:08 Lima, Peru 11 129 134 168 2118 FALSO FALSO",asqueado de la corrupción e hipocresía de los políticos falso 13 07 2017 0 08 lima peru 11 129 134 168 2118 falso falso,negativo,-1.25
446,,2026-06-17,"2,04555E+18 Some Cool Name Calla violador hdrmp 18/04/2026 12:20 0 0 0 0 0 3 ""Amo el cine y la música.",2 04555e 18 some cool name calla violador hdrmp 18 04 2026 12 20 0 0 0 0 0 3 amo el cine y la música,muy negativo,-3.0769
449,,2026-06-17,"2,0448E+18 Maria Gabriela Calla Pajerí! 16/04/2026 10:23 1 0 0 0 0 18 ""Como un zombie.",2 0448e 18 maria gabriela calla pajerí 16 04 2026 10 23 1 0 0 0 0 18 como un zombie,negativo,-0.9524
453,,2026-06-17,"2,04565E+18 Gustavo aarom fiestas esperando tu futuro en onpe . verdad cambiaste el nombre de cárcel. 18/04/2026 18:41 1 0 0 0 0 49 ""????????",2 04565e 18 gustavo aarom fiestas esperando tu futuro en onpe verdad cambiaste el nombre de cárcel 18 04 2026 18 41 1 0 0 0 0 49,negativo,-0.7143
462,,2026-06-17,"2,04479E+18 Luis Salvaje Grande mi presi!!! 16/04/2026 9:34 0 0 0 0 0 10 Hola soy Luis Salvaje, vivo por Villa el Salvador, tengo un negocio de maderas, y trabajo muy duro para ganarme el dinero FALSO 17/01/2023 7:31 Villa el Salvador - Lima 234 1412 2246 144 12995 FALSO VERDADERO",2 04479e 18 luis salvaje grande mi presi 16 04 2026 9 34 0 0 0 0 0 10 hola soy luis salvaje vivo por villa el salvador tengo un negocio de maderas y trabajo muy duro para ganarme el dinero falso 17 01 2023 7 31 villa el salvador lima 234 1412 2246 144 12995 falso verdadero,negativo,-0.6034
464,,2026-06-17,"2,04515E+18 Martha Hiciste del puesto, un festín, una caricatura. Eres un caradura 17/04/2026 9:39 0 0 0 0 0 30 FALSO 15/12/2021 22:30 9 212 1040 18 465 FALSO FALSO",2 04515e 18 martha hiciste del puesto un festín una caricatura eres un caradura 17 04 2026 9 39 0 0 0 0 0 30 falso 15 12 2021 22 30 9 212 1040 18 465 falso falso,negativo,-0.5263
465,,2026-06-17,"2,04484E+18 C A C H E T E ? Calla concha tu madre.. 16/04/2026 12:52 0 0 0 0 0 5 Club Universitario de Deportes VERDADERO 28/07/2022 10:41 New York, NY 164 515 168501 112 4170 FALSO VERDADERO",2 04484e 18 c a c h e t e calla concha tu madre 16 04 2026 12 52 0 0 0 0 0 5 club universitario de deportes verdadero 28 07 2022 10 41 new york ny 164 515 168501 112 4170 falso verdadero,negativo,-0.4444
469,,2026-06-17,"Yo tb espero q el chancho pase a 2da, para q pierda por goleada en 2da vuelta"" 16/04/2026 13:10 0 0 0 0 0 21 ""Padre de familia.",yo tb espero q el chancho pase a 2da para q pierda por goleada en 2da vuelta 16 04 2026 13 10 0 0 0 0 0 21 padre de familia,negativo,-0.6452
471,,2026-06-17,"Anti zurdo, anti terruco",anti zurdo anti terruco,muy negativo,-5.0
473,,2026-06-17,"2,04876E+18 El francotirador Te conviene tanta inmundicia ,muy triste hayas pasado muy mal tu periodo, Decepcionaste al Pais 27/04/2026 8:37 0 0 0 0 0 3 Administrador ,Chef, atrevido y Elocuente VERDADERO 29/08/2017 16:57 Peru 27 512 248 9 1620 FALSO FALSO",2 04876e 18 el francotirador te conviene tanta inmundicia muy triste hayas pasado muy mal tu periodo decepcionaste al pais 27 04 2026 8 37 0 0 0 0 0 3 administrador chef atrevido y elocuente verdadero 29 08 2017 16 57 peru 27 512 248 9 1620 falso falso,negativo,-0.2
475,,2026-06-17,"2,0452E+18 Girasol Y hablo el violinista inútil mafioso q sin el presidente seguirías como jeropa en tu casa. 17/04/2026 13:07 0 0 0 0 0 20 VERDADERO 26/11/2020 18:20 105 1029 3450 825 8225 FALSO FALSO",2 0452e 18 girasol y hablo el violinista inútil mafioso q sin el presidente seguirías como jeropa en tu casa 17 04 2026 13 07 0 0 0 0 0 20 verdadero 26 11 2020 18 20 105 1029 3450 825 8225 falso falso,muy negativo,-2.2727
477,,2026-06-17,"2,04556E+18 CeliaQt "" Lo justo es que ud sea Juzgado por los actos de corrupción en su breve Gobierno.",2 04556e 18 celiaqt lo justo es que ud sea juzgado por los actos de corrupción en su breve gobierno,negativo,-1.5
480,,2026-06-17,"2,04483E+18 Otilia Abanto Melendez Solo tenias que llegar a esto, sabes que este proceso también está siendo manipulado por el presidente rojo de turno, por eso me acuerdo de ti y te veo como uno de los responsables de esta mierda que esta nuestro país, dejaste limpio el campo para ellos, madura. 16/04/2026 12:08 0 0 0 0 0 353 salir adelante para mí familia FALSO 02/05/2021 22:50 27 40 571 6 1552 FALSO FALSO",2 04483e 18 otilia abanto melendez solo tenias que llegar a esto sabes que este proceso también está siendo manipulado por el presidente rojo de turno por eso me acuerdo de ti y te veo como uno de los responsables de esta mierda que esta nuestro país dejaste limpio el campo para ellos madura 16 04 2026 12 08 0 0 0 0 0 353 salir adelante para mí familia falso 02 05 2021 22 50 27 40 571 6 1552 falso falso,negativo,-0.1205
481,,2026-06-17,"2,04658E+18 Giancarlo BC "" Al parecer al delincuente de José Jeri se le a caído el negocio de los aviones; tanto él como su primer ministro andan como loquitos, que paso, ya no les pagaran los millones que les ofrecieron?",2 04658e 18 giancarlo bc al parecer al delincuente de josé jeri se le a caído el negocio de los aviones tanto él como su primer ministro andan como loquitos que paso ya no les pagaran los millones que les ofrecieron,negativo,-0.7317
482,,2026-06-17,"Ojalá pronto este delincuente de porquería este preso junto a los otros ex presidente"" 21/04/2026 8:40 0 0 0 0 0 7 FALSO 11/07/2012 23:21 trujillo 77 184 2050 1351 14002 FALSO FALSO",ojalá pronto este delincuente de porquería este preso junto a los otros ex presidente 21 04 2026 8 40 0 0 0 0 0 7 falso 11 07 2012 23 21 trujillo 77 184 2050 1351 14002 falso falso,negativo,-1.2821
485,,2026-06-17,"2,04586E+18 Miguel Ya sabíamos que era del pacto mafioso por eso cuando estuviste encargado como presidente actuaste como delincuente escondiéndote para hacer tus negocios turbios sin vergüenza pajeri 19/04/2026 8:31 0 0 0 0 0 19 FALSO 16/01/2017 19:39 2 46 134 2 208 FALSO FALSO",2 04586e 18 miguel ya sabíamos que era del pacto mafioso por eso cuando estuviste encargado como presidente actuaste como delincuente escondiéndote para hacer tus negocios turbios sin vergüenza pajeri 19 04 2026 8 31 0 0 0 0 0 19 falso 16 01 2017 19 39 2 46 134 2 208 falso falso,negativo,-1.2963
487,,2026-06-17,"2,0454E+18 who? Cállate pajero de mrda 18/04/2026 2:30 0 0 0 0 0 9 FALSO 03/05/2024 16:14 2 439 7352 97 4916 FALSO FALSO",2 0454e 18 who cállate pajero de mrda 18 04 2026 2 30 0 0 0 0 0 9 falso 03 05 2024 16 14 2 439 7352 97 4916 falso falso,negativo,-1.875
488,,2026-06-17,"2,04516E+18 Miriam Anchaygua Te debería dar venguenza postear y opinar, primero aclara todas tus denuncias por corrupción y otras cosa mas 17/04/2026 10:11 0 0 0 0 0 18 Médico Pediatra Neonatologa de la UNMSM Amante de la naturaleza y la cultura ?? FALSO 14/11/2020 18:03 35 139 7210 5 1798 FALSO FALSO",2 04516e 18 miriam anchaygua te debería dar venguenza postear y opinar primero aclara todas tus denuncias por corrupción y otras cosa mas 17 04 2026 10 11 0 0 0 0 0 18 médico pediatra neonatologa de la unmsm amante de la naturaleza y la cultura falso 14 11 2020 18 03 35 139 7210 5 1798 falso falso,negativo,-0.5
492,,2026-06-17,"2,04528E+18 Jo C M M. Ya Gordito violín... 17/04/2026 18:06 0 0 0 0 0 5 FALSO 13/03/2013 8:10 17 133 4846 534 1178 FALSO FALSO",2 04528e 18 jo c m m ya gordito violín 17 04 2026 18 06 0 0 0 0 0 5 falso 13 03 2013 8 10 17 133 4846 534 1178 falso falso,negativo,-0.8824
493,,2026-06-17,"2,04523E+18 FRANCISCO LOPEZ G. Calla infelíz, anda sigue disfrutando tus entretenciones onanistas y deja al Perú con sus problemas. 17/04/2026 14:45 0 0 0 0 0 18 Maiestrito del Túpac Amaru, sanmarquino, soldemedianochero, fietpense, promotorcito precario de expresarte, gestor, actor, director y profesor de Arte y Cultura FALSO 09/04/2011 15:09 C. C. ArteSano - Comas. 42 204 16 10 643 FALSO FALSO",2 04523e 18 francisco lopez g calla infelíz anda sigue disfrutando tus entretenciones onanistas y deja al perú con sus problemas 17 04 2026 14 45 0 0 0 0 0 18 maiestrito del túpac amaru sanmarquino soldemedianochero fietpense promotorcito precario de expresarte gestor actor director y profesor de arte y cultura falso 09 04 2011 15 09 c c artesano comas 42 204 16 10 643 falso falso,negativo,-0.2899
495,,2026-06-17,"2,04521E+18 S4NHOLO Ya pajero, que más te anotaron para decir? 17/04/2026 13:44 0 0 0 0 0 5 SI Y NO. FALSO 24/06/2022 12:28 1 147 326 0 94 FALSO FALSO",2 04521e 18 s4nholo ya pajero que más te anotaron para decir 17 04 2026 13 44 0 0 0 0 0 5 si y no falso 24 06 2022 12 28 1 147 326 0 94 falso falso,negativo,-0.7692
497,,2026-06-17,"2,0448E+18 Manny cada día demostrando lo desconectado que estás de la realidad de este país, adhiriéndote a impresentables te conviertes en uno también, una verguenza el y una verguenza tu, porque en vez de condenar las barrabasadas que dice estás acá avalándolo 16/04/2026 10:38 1 0 0 0 0 235 FALSO 07/05/2023 2:44 Ucayali, Peru 7 86 51311 10 2514 FALSO FALSO",2 0448e 18 manny cada día demostrando lo desconectado que estás de la realidad de este país adhiriéndote a impresentables te conviertes en uno también una verguenza el y una verguenza tu porque en vez de condenar las barrabasadas que dice estás acá avalándolo 16 04 2026 10 38 1 0 0 0 0 235 falso 07 05 2023 2 44 ucayali peru 7 86 51311 10 2514 falso falso,negativo,-0.5714
505,,2026-06-17,"2,04522E+18 Iso Calla corrupto. Con que autoridad hablas. 17/04/2026 13:58 0 0 0 0 0 4 ""Ciudadano del mundo. Objetivo y realista.",2 04522e 18 iso calla corrupto con que autoridad hablas 17 04 2026 13 58 0 0 0 0 0 4 ciudadano del mundo objetivo y realista,negativo,-1.8519
508,,2026-06-17,"2,04548E+18 Oscar Ponze Hay que ser conchudo para, después de todo lo que jodió el país, se atreva a dar deseos y predicciones. Corrupto pipileptico. 18/04/2026 7:22 0 0 0 0 0 26 Noticias Artes y Cultura Comida y Bebida Deportes FALSO 06/11/2016 6:38 10 68 645 1 317 FALSO FALSO",2 04548e 18 oscar ponze hay que ser conchudo para después de todo lo que jodió el país se atreva a dar deseos y predicciones corrupto pipileptico 18 04 2026 7 22 0 0 0 0 0 26 noticias artes y cultura comida y bebida deportes falso 06 11 2016 6 38 10 68 645 1 317 falso falso,negativo,-0.8475
509,,2026-06-17,"2,04523E+18 Milko Mejor cállate la boca pajero de mierda, que regalaste la soberanía del Perú aprobando la compra de la mierda de F16, maricon de mierda, traidor, anda hacerle sexo oral a los EEUU. 17/04/2026 15:14 0 0 0 0 0 5 FALSO 11/12/2025 13:34 4 78 142 97 415 FALSO FALSO",2 04523e 18 milko mejor cállate la boca pajero de mierda que regalaste la soberanía del perú aprobando la compra de la mierda de f16 maricon de mierda traidor anda hacerle sexo oral a los eeuu 17 04 2026 15 14 0 0 0 0 0 5 falso 11 12 2025 13 34 4 78 142 97 415 falso falso,muy negativo,-2.3333
511,,2026-06-17,"2,0452E+18 piscis calla pajero 17/04/2026 12:53 0 0 0 0 0 5 FALSO 16/11/2021 2:34 1 7 1083 1 104 FALSO FALSO",2 0452e 18 piscis calla pajero 17 04 2026 12 53 0 0 0 0 0 5 falso 16 11 2021 2 34 1 7 1083 1 104 falso falso,negativo,-1.6667
512,,2026-06-17,"2,0453E+18 Gustavo Adolfo Y tu espero que pases al juzgado y defiendas tu acusación de Violación que o casualidad tr libraste con ayudin 17/04/2026 19:20 0 0 0 0 0 4 .. FALSO 05/12/2013 12:08 14 102 34 4 209 FALSO FALSO",2 0453e 18 gustavo adolfo y tu espero que pases al juzgado y defiendas tu acusación de violación que o casualidad tr libraste con ayudin 17 04 2026 19 20 0 0 0 0 0 4 falso 05 12 2013 12 08 14 102 34 4 209 falso falso,negativo,-0.6122
514,,2026-06-17,"2,04549E+18 ROBERT "" Es lo Q vos pensás. Un Gobierno de la, Sra K y de Sr. Potencia mundial, solo atiende a miserables como vos.",2 04549e 18 robert es lo q vos pensás un gobierno de la sra k y de sr potencia mundial solo atiende a miserables como vos,negativo,-1.1538
516,,2026-06-17,"2,04524E+18 Jhon eyder Mundaca zarate Sigue soñando enfermo mental 17/04/2026 15:42 0 0 0 0 0 4 Estudiante universitario FALSO 10/05/2025 12:13 Peru 0 23 14 0 26 FALSO FALSO",2 04524e 18 jhon eyder mundaca zarate sigue soñando enfermo mental 17 04 2026 15 42 0 0 0 0 0 4 estudiante universitario falso 10 05 2025 12 13 peru 0 23 14 0 26 falso falso,negativo,-0.5263
517,,2026-06-17,"2,04562E+18 RGELECTRO Animal en lugar de estar gestionando la mejor repartición de la escasez te vas a comprar caramelitos al mercado central o meterte tus polvoreques gratis en Palacio. Inepto de mierda 18/04/2026 16:48 0 0 0 0 0 9 ""IMPORTACIONES Y REPRESENTACIONES",2 04562e 18 rgelectro animal en lugar de estar gestionando la mejor repartición de la escasez te vas a comprar caramelitos al mercado central o meterte tus polvoreques gratis en palacio inepto de mierda 18 04 2026 16 48 0 0 0 0 0 9 importaciones y representaciones,negativo,-1.0417
519,,2026-06-17,"2,04526E+18 MSL Eres un don nadie. Te recordaremos como el tío violín. 17/04/2026 16:36 0 0 0 0 0 2 FALSO 29/09/2015 10:25 410 544 137353 957 24282 FALSO FALSO",2 04526e 18 msl eres un don nadie te recordaremos como el tío violín 17 04 2026 16 36 0 0 0 0 0 2 falso 29 09 2015 10 25 410 544 137353 957 24282 falso falso,negativo,-0.7895
520,,2026-06-17,"2,04523E+18 Diego Calla pornero 17/04/2026 14:58 0 0 0 0 0 4 Ing. de Sistemas e Informatica VERDADERO 01/10/2011 19:06 Iquitos, Peru 60 166 33390 160 9599 FALSO FALSO",2 04523e 18 diego calla pornero 17 04 2026 14 58 0 0 0 0 0 4 ing de sistemas e informatica verdadero 01 10 2011 19 06 iquitos peru 60 166 33390 160 9599 falso falso,negativo,-0.5405
521,,2026-06-17,"2,04526E+18 peruanisimo38 Calla pajerin 17/04/2026 16:49 0 0 0 0 0 3 doxing, carding, cracking, osint (inteligencia de fuentes abiertas), programación, ciberseguridad,soporte técnico (pc's, celulares) VERDADERO 25/11/2024 8:43 1 19 156 21 265 FALSO FALSO",2 04526e 18 peruanisimo38 calla pajerin 17 04 2026 16 49 0 0 0 0 0 3 doxing carding cracking osint inteligencia de fuentes abiertas programación ciberseguridad soporte técnico pc s celulares verdadero 25 11 2024 8 43 1 19 156 21 265 falso falso,negativo,-1.1111
522,,2026-06-17,"2,04526E+18 ME DICEN TOXICA Calla pajerin! Igual vas a ir preso por manuel 17/04/2026 17:09 0 0 0 0 0 6 FALSO 20/02/2013 8:34 36 352 7827 300 4473 FALSO FALSO",2 04526e 18 me dicen toxica calla pajerin igual vas a ir preso por manuel 17 04 2026 17 09 0 0 0 0 0 6 falso 20 02 2013 8 34 36 352 7827 300 4473 falso falso,negativo,-1.7949
524,,2026-06-17,"2,04535E+18 Ronaldinho Calla tarado!!! 17/04/2026 23:01 0 0 0 0 0 6 Amo a mi pais FALSO 02/04/2018 18:00 Nardia 7 35 8 14 476 FALSO FALSO",2 04535e 18 ronaldinho calla tarado 17 04 2026 23 01 0 0 0 0 0 6 amo a mi pais falso 02 04 2018 18 00 nardia 7 35 8 14 476 falso falso,negativo,-1.4286
526,,2026-06-17,"Vergüenza debería tener de opinar."" 17/04/2026 17:08 0 0 0 0 0 4 FALSO 12/04/2022 22:12 3 395 2002 0 15 FALSO FALSO",vergüenza debería tener de opinar 17 04 2026 17 08 0 0 0 0 0 4 falso 12 04 2022 22 12 3 395 2002 0 15 falso falso,negativo,-0.6897
528,,2026-06-17,"2,04526E+18 franky abugattas Cállate mierda 17/04/2026 16:51 0 0 0 0 0 4 FALSO 27/02/2024 8:26 3 8 4172 1 584 FALSO FALSO",2 04526e 18 franky abugattas cállate mierda 17 04 2026 16 51 0 0 0 0 0 4 falso 27 02 2024 8 26 3 8 4172 1 584 falso falso,negativo,-0.9677
529,,2026-06-17,"2,04518E+18 Carlos Alfredo Ortiz Espinoza Un corrupto apoyando a otro corrupto 17/04/2026 11:39 0 0 0 0 0 4 FALSO 30/10/2021 9:06 4 40 62 28 977 FALSO FALSO",2 04518e 18 carlos alfredo ortiz espinoza un corrupto apoyando a otro corrupto 17 04 2026 11 39 0 0 0 0 0 4 falso 30 10 2021 9 06 4 40 62 28 977 falso falso,negativo,-1.6216
530,,2026-06-17,"2,04532E+18 Natalia Espinar Calla asqueroso! 17/04/2026 20:39 0 0 0 0 0 3 FALSO 10/04/2026 16:15 1 24 421 4 461 FALSO FALSO",2 04532e 18 natalia espinar calla asqueroso 17 04 2026 20 39 0 0 0 0 0 3 falso 10 04 2026 16 15 1 24 421 4 461 falso falso,negativo,-1.2903
532,,2026-06-17,"2,0464E+18 CiberUsuario Caya inepto, pq compras esos aviones carajo 20/04/2026 20:38 0 0 0 0 0 7 FALSO 14/10/2013 9:21 6 36 27 0 1140 FALSO FALSO",2 0464e 18 ciberusuario caya inepto pq compras esos aviones carajo 20 04 2026 20 38 0 0 0 0 0 7 falso 14 10 2013 9 21 6 36 27 0 1140 falso falso,negativo,-0.5714
535,,2026-06-17,"2,04521E+18 Fverav Oe pendejo, ya pasaron 3 años desde que gobierna vuestra mafia, y te quejas no puede esperar mas. No jodas. 17/04/2026 13:47 0 0 0 0 0 5 FALSO 02/07/2017 20:55 18 111 3230 12 6852 FALSO FALSO",2 04521e 18 fverav oe pendejo ya pasaron 3 años desde que gobierna vuestra mafia y te quejas no puede esperar mas no jodas 17 04 2026 13 47 0 0 0 0 0 5 falso 02 07 2017 20 55 18 111 3230 12 6852 falso falso,negativo,-0.4167
537,,2026-06-17,"2,04529E+18 La Palomita LOPEZ ALIGA ES KK!!!! IGUAL QUE LA OTRA K... Q BARBARIDAD 17/04/2026 18:39 0 0 0 0 0 7 FALSO 06/12/2023 10:14 3 25 2675 2 957 FALSO FALSO",2 04529e 18 la palomita lopez aliga es kk igual que la otra k q barbaridad 17 04 2026 18 39 0 0 0 0 0 7 falso 06 12 2023 10 14 3 25 2675 2 957 falso falso,negativo,-0.5
540,,2026-06-17,"2,04581E+18 joan neira monge No seas Konchudo, eres parte de ese chongo kongrezal lleno de ratazas y delinkuentes, y te vienes a dar de pulcro... SINVERGÜENZA!!! 19/04/2026 5:02 0 0 0 0 0 3 FALSO 10/10/2014 11:10 Piura, Peru 6 70 108 4 1475 FALSO FALSO",2 04581e 18 joan neira monge no seas konchudo eres parte de ese chongo kongrezal lleno de ratazas y delinkuentes y te vienes a dar de pulcro sinvergüenza 19 04 2026 5 02 0 0 0 0 0 3 falso 10 10 2014 11 10 piura peru 6 70 108 4 1475 falso falso,negativo,-0.3704
541,,2026-06-17,"2,04516E+18 Entre violines se apoyan 17/04/2026 10:31 0 0 0 0 0 4 FALSO 07/01/2025 16:30 2 151 2653 8 367 FALSO FALSO",2 04516e 18 entre violines se apoyan 17 04 2026 10 31 0 0 0 0 0 4 falso 07 01 2025 16 30 2 151 2653 8 367 falso falso,negativo,-0.9677
543,,2026-06-17,"2,04533E+18 Lorgio Segundo Mercedes Zavaleta Tu opinión no interesa corrupto y lobista !!!....eres un cero a la izquierda. 17/04/2026 21:38 0 0 0 0 0 3 FALSO 03/11/2021 21:18 0 4 5 0 150 FALSO FALSO",2 04533e 18 lorgio segundo mercedes zavaleta tu opinión no interesa corrupto y lobista eres un cero a la izquierda 17 04 2026 21 38 0 0 0 0 0 3 falso 03 11 2021 21 18 0 4 5 0 150 falso falso,negativo,-0.6818
546,,2026-06-17,"2,04919E+18 mikelerentxun Calla triste payaso. 28/04/2026 13:28 0 0 0 0 0 5 No hay nada más importante que la familia ?? FALSO 29/08/2022 14:08 5 80 321 18 625 FALSO FALSO",2 04919e 18 mikelerentxun calla triste payaso 28 04 2026 13 28 0 0 0 0 0 5 no hay nada más importante que la familia falso 29 08 2022 14 08 5 80 321 18 625 falso falso,negativo,-1.0256
547,,2026-06-17,"2,04517E+18 Asmodeus Mikaelson Calla enriquecido ilicitamente. Tú y tus Geishas van a caerrrrr chupetínnnn jajaja 17/04/2026 11:08 0 0 0 0 0 5 FALSO 17/09/2025 16:31 1 3 322 1 120 FALSO FALSO",2 04517e 18 asmodeus mikaelson calla enriquecido ilicitamente tú y tus geishas van a caerrrrr chupetínnnn jajaja 17 04 2026 11 08 0 0 0 0 0 5 falso 17 09 2025 16 31 1 3 322 1 120 falso falso,negativo,-0.4878
548,,2026-06-17,"2,04503E+18 Antonio Cusi "" Frivolo. Por un lado el plan de gobierno de RLA no trae mucha estabilidad economica, y por otro lado, las amenazas de RLA """"le voy a meter todo mi plan Morrocoy por donde ya sabes, para que se haga hombre"""" lo hace impresentable aún si su plan de gobierno sea el mejor."" 17/04/2026 1:50 0 0 0 0 0 370 FALSO 19/12/2025 21:54 Lima 0 8 3 0 8 FALSO VERDADERO",2 04503e 18 antonio cusi frivolo por un lado el plan de gobierno de rla no trae mucha estabilidad economica y por otro lado las amenazas de rla le voy a meter todo mi plan morrocoy por donde ya sabes para que se haga hombre lo hace impresentable aún si su plan de gobierno sea el mejor 17 04 2026 1 50 0 0 0 0 0 370 falso 19 12 2025 21 54 lima 0 8 3 0 8 falso verdadero,negativo,-0.3659
549,,2026-06-17,"2,04487E+18 LEIN este webon no representa a nadie , no puede ni robar bien el imbécil y viene a dar clases de moral , hdp cuando se caiga toda la red te vas a ir ala carcel con todos tus compinches y te vas a podrir hasta que los peruanos nos cansemos de oírte pedir indulto putita de el estado 16/04/2026 15:02 0 0 0 0 0 619 no tienes por qué odiarme FALSO 24/01/2017 20:50 San Jerónimo, Peru 2 15 1965 8 481 FALSO FALSO",2 04487e 18 lein este webon no representa a nadie no puede ni robar bien el imbécil y viene a dar clases de moral hdp cuando se caiga toda la red te vas a ir ala carcel con todos tus compinches y te vas a podrir hasta que los peruanos nos cansemos de oírte pedir indulto putita de el estado 16 04 2026 15 02 0 0 0 0 0 619 no tienes por qué odiarme falso 24 01 2017 20 50 san jerónimo peru 2 15 1965 8 481 falso falso,negativo,-0.5435
551,,2026-06-17,"2,04804E+18 So-Honey Callese mejor, hombre cínico, usted fue uno más de los que malogró nuestro país. 25/04/2026 8:49 0 0 0 0 0 4 FALSO 25/03/2026 21:52 0 2 27 0 29 FALSO FALSO",2 04804e 18 so honey callese mejor hombre cínico usted fue uno más de los que malogró nuestro país 25 04 2026 8 49 0 0 0 0 0 4 falso 25 03 2026 21 52 0 2 27 0 29 falso falso,negativo,-0.4651
552,,2026-06-17,"2,04621E+18 Rubén Saldamando Por tu culpa el país se jodió más INSERVIBLE!!!! 20/04/2026 7:34 0 0 0 0 0 4 FALSO 11/01/2026 14:32 2 2 0 0 33 FALSO FALSO",2 04621e 18 rubén saldamando por tu culpa el país se jodió más inservible 20 04 2026 7 34 0 0 0 0 0 4 falso 11 01 2026 14 32 2 2 0 0 33 falso falso,negativo,-0.7895
562,,2026-06-17,"2,04528E+18 desiree.eve Ya el congreso dictador logro su objetivo, no tenemos que dar el control total a la corrupción ya sea keiko o Lopez aliaga. 17/04/2026 18:06 0 0 0 0 0 64 FALSO 28/01/2026 10:02 0 4 40 0 289 FALSO FALSO",2 04528e 18 desiree eve ya el congreso dictador logro su objetivo no tenemos que dar el control total a la corrupción ya sea keiko o lopez aliaga 17 04 2026 18 06 0 0 0 0 0 64 falso 28 01 2026 10 02 0 4 40 0 289 falso falso,negativo,-0.1923
563,,2026-06-17,"2,0452E+18 Armando Espinoza Fuera RCTM 17/04/2026 12:41 0 0 0 0 0 5 FALSO 03/01/2022 4:39 0 24 567 0 273 FALSO FALSO",2 0452e 18 armando espinoza fuera rctm 17 04 2026 12 41 0 0 0 0 0 5 falso 03 01 2022 4 39 0 24 567 0 273 falso falso,negativo,-1.6129
564,,2026-06-17,"2,04482E+18 Carlos Diaz A ver pajero mano cambiada, Si x estabilidad económica lo dices por ir al chongo cada 3 dias, o llevar a tu oficina a las gatitas VIP, entonces estamos mal, y mas aun si no pasas el video. Cuando pue te has preocupado x el resto del pais, eso para ti solo es tu chongo preferido 16/04/2026 11:45 3 0 0 0 0 830 FALSO 17/10/2023 17:32 0 10 3 2 50 FALSO FALSO",2 04482e 18 carlos diaz a ver pajero mano cambiada si x estabilidad económica lo dices por ir al chongo cada 3 dias o llevar a tu oficina a las gatitas vip entonces estamos mal y mas aun si no pasas el video cuando pue te has preocupado x el resto del pais eso para ti solo es tu chongo preferido 16 04 2026 11 45 3 0 0 0 0 830 falso 17 10 2023 17 32 0 10 3 2 50 falso falso,negativo,-0.5882
565,,2026-06-17,"2,04585E+18 Janson Esp K - llese pajerin 19/04/2026 8:03 0 0 0 0 0 4 FALSO 10/02/2025 11:32 1 12 18 0 36 FALSO FALSO",2 04585e 18 janson esp k llese pajerin 19 04 2026 8 03 0 0 0 0 0 4 falso 10 02 2025 11 32 1 12 18 0 36 falso falso,negativo,-0.9375
566,,2026-06-17,"2,0448E+18 Silvia Caballero "" Buen gesto desearle que pase a quien se unió a la izquierda para vacarte.",2 0448e 18 silvia caballero buen gesto desearle que pase a quien se unió a la izquierda para vacarte,negativo,-1.5789
574,,2026-06-17,"2,0448E+18 #MeChupaLaPingaLaOpinionDeLosRojos Ademas de ser un pesimo candidato, es radioactiva, ni mechita en campaña se atrevio a tanto 16/04/2026 10:22 0 0 1 0 0 32 #EstasLlenaDeOdioYaMeHartaste FALSO 05/07/2010 14:38 Lima, Peru 1623 496 24791 2450 73605 FALSO FALSO",2 0448e 18 mechupalapingalaopiniondelosrojos ademas de ser un pesimo candidato es radioactiva ni mechita en campaña se atrevio a tanto 16 04 2026 10 22 0 0 1 0 0 32 estasllenadeodioyamehartaste falso 05 07 2010 14 38 lima peru 1623 496 24791 2450 73605 falso falso,negativo,-0.6383
579,,2026-06-17,"amo a mi Perú, detesto la corrupción y la impunidad"" VERDADERO 23/12/2010 21:33 Lima 4116 3398 307750 4978 225387 FALSO FALSO",amo a mi perú detesto la corrupción y la impunidad verdadero 23 12 2010 21 33 lima 4116 3398 307750 4978 225387 falso falso,negativo,-1.25
